latitude,longitude,continent
16.3167,-95.2167,2
33.7634,-116.4271,2
42.1085,-71.183,2
27.826,-82.3761,2
48.9502,-122.4545,2
30.4106,-88.6568,2
41.5175,-81.4534,2
30.2829,-91.9043,2
44.9261,-93.4056,2
41.207,-73.4401,2
41.281,-84.3661,2
41.3738,-71.9034,2
18.15,-96.7333,2
45.8275,-88.0599,2
40.7877,-74.7918,2
37.5904,-84.2898,2
34.6566,-99.3051,2
29.2153,-99.7782,2
30.5125,-97.7388,2
41.4036,-81.8219,2
42.0655,-70.8014,2
39.0851,-74.8336,2
41.4499,-72.8189,2
46.3158,-120.0059,2
40.2417,-75.3387,2
29.9653,-81.4898,2
41.9951,-88.6812,2
38.9133,-77.3969,2
41.7907,-72.8538,2
37.1095,-120.2349,2
40.804,-73.1258,2
42.8833,-79.25,2
42.8124,-70.8878,2
40.5844,-79.9534,2
20.8333,-98.285,2
32.3979,-94.8603,2
37.1229,-80.5587,2
45.4322,-65.9462,2
31.7544,-95.6471,2
43.135,-75.3404,2
40.0428,-86.8975,2
36.4943,-86.8709,2
29.7844,-98.7289,2
27.2977,-81.3715,2
45.2014,-93.692,2
39.9934,-75.5478,2
45.5622,-73.1917,2
34.8522,-92.4,2
43.7981,-70.4056,2
41.1878,-80.753,2
41.7404,-71.1612,2
44.8893,-91.9084,2
42.1394,-83.1929,2
20.5,-103.1667,2
47.62,-65.65,2
19.4333,-104.3,2
41.4032,-73.5985,2
46.7333,-71.4667,2
43.0975,-78.8831,2
43.6091,-72.9782,2
32.839,-115.5719,2
30.121,-93.7616,2
45.266,-93.62,2
41.3398,-72.6278,2
38.7581,-85.3974,2
38.2497,-85.6383,2
26.2884,-98.3098,2
42.9467,-87.8641,2
42.3435,-88.1058,2
48.4264,-123.3228,2
38.7887,-76.9733,2
38.583,-90.5065,2
28.4059,-97.7494,2
42.2129,-88.2493,2
36.1728,-81.139,2
43.019,-71.5681,2
41.8083,-88.3413,2
33.781,-84.6485,2
37.5187,-77.5713,2
41.9593,-87.9433,2
41.6581,-81.4323,2
43.469,-88.8308,2
28.008,-82.6964,2
39.4775,-88.3624,2
40.4721,-90.6816,2
33.8186,-84.3254,2
33.9931,-81.0932,2
33.45,-84.4709,2
31.8194,-106.5943,2
29.8447,-90.1021,2
26.4765,-81.8193,2
42.1295,-70.91,2
30.6642,-91.1634,2
30.8194,-81.7217,2
20.4674,-102.9248,2
25.933,-81.6993,2
40.8815,-85.5053,2
21.128,-102.006,2
27.87,-97.2077,2
40.104,-75.2483,2
40.6686,-73.5104,2
35.9096,-81.5247,2
38.5117,-90.3574,2
38.776,-76.0702,2
41.1842,-73.7726,2
20.4,-98.2,2
32.4719,-83.7282,2
39.7097,-91.3939,2
44.2124,-88.4272,2
45.4156,-122.6349,2
40.9902,-73.7773,2
30.1585,-96.3964,2
30.4082,-88.7861,2
44.9222,-123.3131,2
33.8789,-117.3686,2
32.7554,-97.4605,2
34.8069,-82.2271,2
35.7918,-78.4955,2
40.8167,-76.2004,2
34.7683,-96.6689,2
35.9527,-85.0294,2
39.0394,-76.9211,2
41.225,-73.6678,2
40.5929,-74.3151,2
37.8439,-122.1225,2
30.4138,-87.0261,2
40.3653,-80.652,2
28.7921,-81.7353,2
39.8741,-75.5135,2
45.7796,-111.1751,2
42.0627,-71.2461,2
42.8182,-78.8326,2
40.7823,-73.4088,2
42.2573,-71.4687,2
20.8834,-156.5059,2
38.725,-77.4472,2
33.2184,-92.664,2
50.7022,-119.2722,2
42.2567,-72.5793,2
20.1297,-99.2286,2
20.8833,-98.2,2
49.2339,-124.805,2
16.1,-97.15,2
39.9543,-77.5668,2
33.7436,-116.8872,2
43.6547,-93.3642,2
40.7586,-74.417,2
28.6295,-81.3717,2
29.9101,-90.0515,2
40.2758,-75.2895,2
19.2167,-96.9667,2
41.8005,-87.9273,2
33.933,-118.0625,2
41.9361,-87.8794,2
40.7495,-73.4856,2
40.6743,-73.4358,2
41.6741,-72.8575,2
41.3948,-74.184,2
40.1986,-92.5753,2
35.0323,-120.4991,2
42.2255,-71.5378,2
40.9284,-111.8849,2
21.2389,-104.9,2
40.1115,-75.2977,2
43.7034,-70.4581,2
36.1285,-78.7502,2
40.9049,-80.8491,2
30.5818,-88.2128,2
30.169,-85.7407,2
45.2099,-93.3893,2
47.0196,-65.5072,2
37.6375,-77.5062,2
42.853,-70.9446,2
37.7173,-88.9279,2
41.1023,-81.4216,2
41.0957,-74.0155,2
39.1016,-76.8051,2
43.2553,-79.0717,2
41.5175,-88.2149,2
27.6463,-80.393,2
19.4189,-101.9088,2
34.6837,-82.8124,2
38.7884,-90.2078,2
28.7592,-81.3359,2
39.0392,-122.9218,2
45.85,-73.7667,2
61.4964,-149.6535,2
39.4582,-77.9776,2
40.2709,-74.0948,2
40.2962,-75.1393,2
42.9063,-85.8269,2
39.1335,-77.1465,2
40.6994,-74.3253,2
39.0223,-84.7217,2
38.9577,-90.2156,2
40.1735,-76.8655,2
45.6756,-118.8209,2
53.3572,-113.4147,2
30.5743,-97.4234,2
29.6235,-95.7331,2
29.9707,-94.0015,2
37.265,-77.3969,2
19.3333,-96.9833,2
41.5922,-71.2745,2
29.6271,-95.5653,2
41.7153,-72.2173,2
42.1498,-79.9501,2
40.2503,-77.0566,2
39.743,-74.2804,2
21.1933,-99.005,2
29.369,-94.9957,2
44.5545,-73.2167,2
38.0487,-84.7259,2
41.3749,-88.4305,2
41.6695,-87.9836,2
38.7931,-77.6347,2
41.9855,-76.5207,2
20.2024,-104.0504,2
27.8911,-97.3284,2
39.8172,-74.9898,2
43.05,-81.45,2
20.9,-98.5833,2
41.6147,-93.798,2
42.4551,-75.0666,2
46.2,-61.1,2
40.0484,-77.5227,2
41.8311,-71.8499,2
35.5479,-100.9651,2
40.9488,-124.0857,2
39.1869,-76.633,2
41.1722,-111.9577,2
53.5264,-114.0069,2
45.9,-77.2833,2
35.3594,-80.1915,2
36.143,-120.3262,2
40.8742,-81.3971,2
41.1816,-96.0666,2
44.4796,-88.0889,2
36.064,-87.3668,2
42.6844,-73.1166,2
18.6618,-95.9721,2
34.9364,-80.7438,2
40.7311,-73.3251,2
30.1118,-97.3257,2
43.4746,-111.9569,2
43.0333,-79.3333,2
42.0777,-71.4741,2
46.9398,-122.6261,2
38.9861,-76.5519,2
25.709,-80.3156,2
41.6986,-87.8266,2
44.4167,-78.3333,2
48.1865,-122.4708,2
41.1244,-88.8296,2
40.9989,-74.1676,2
41.4674,-73.3923,2
17.4667,-95.8833,2
40.0375,-76.2162,2
19.323,-97.3687,2
45.1796,-93.8644,2
40.1508,-89.3721,2
33.1778,-86.2606,2
43.0995,-88.495,2
19.6113,-96.9224,2
42.0521,-71.8485,2
38.7361,-77.0589,2
44.25,-76.75,2
40.1358,-75.5201,2
17.1,-96.7667,2
43.1324,-115.6972,2
32.0736,-84.2249,2
37.1452,-93.4446,2
39.8414,-75.4421,2
38.5325,-90.2845,2
30.0856,-97.8472,2
20.4,-99.35,2
42.8405,-85.6739,2
16.9667,-92.65,2
39.0578,-76.9488,2
33.6391,-97.1488,2
42.0604,-72.0338,2
43.1502,-73.7276,2
30.4158,-87.3028,2
38.7846,-90.7886,2
44.75,-79.8833,2
32.653,-96.5455,2
48.4236,-123.4958,2
21.3667,-97.7333,2
41.7727,-124.1902,2
30.5322,-89.6724,2
35.3887,-119.2058,2
33.823,-78.7089,2
42.2774,-83.3877,2
48.5142,-123.3839,2
47.4828,-94.8796,2
40.9568,-75.4183,2
36.3327,-86.7029,2
45.2545,-93.2039,2
33.5496,-84.5914,2
36.618,-82.1606,2
45.4,-73.58,2
27.9195,-81.5961,2
43.95,-78.3,2
28.2468,-82.717,2
40.5364,-75.4084,2
45.5333,-73.2833,2
39.3455,-120.1848,2
36.2082,-119.0897,2
39.8718,-75.4348,2
33.8073,-84.2889,2
42.7732,-73.7077,2
42.1972,-71.8453,2
31.2442,-90.4717,2
33.0897,-97.0615,2
35.4573,-84.6045,2
28.0962,-81.8011,2
16.8167,-95.1167,2
40.3875,-80.0791,2
19.9667,-98.85,2
41.6007,-72.9734,2
33.9169,-118.4021,2
40.3768,-74.1725,2
40.8889,-74.4893,2
26.1533,-97.9129,2
50.2881,-107.7939,2
33.9379,-84.2065,2
41.9706,-71.6984,2
42.13,-71.6547,2
42.9987,-78.1802,2
47.3765,-68.3253,2
35.7408,-81.7003,2
35.3124,-80.6486,2
41.7571,-71.212,2
40.017,-74.9495,2
40.0564,-76.4632,2
34.2919,-77.8429,2
30.0954,-90.9926,2
34.5936,-120.1401,2
35.3068,-120.8249,2
45.2569,-75.3583,2
38.7605,-77.098,2
40.7049,-89.4346,2
41.381,-73.0873,2
29.5545,-98.3404,2
43.0767,-76.2243,2
41.1365,-77.4521,2
38.8996,-77.2597,2
41.5637,-87.725,2
43.1174,-70.9195,2
41.2396,-81.3456,2
38.3933,-86.9402,2
36.5028,-79.7412,2
41.0615,-74.0047,2
31.3602,-109.5394,2
32.5781,-97.3585,2
37.5516,-77.3285,2
44.9667,-75.65,2
39.5954,-75.019,2
29.7395,-95.7607,2
38.9395,-77.2842,2
42.118,-70.959,2
35.041,-97.9472,2
40.8887,-73.2452,2
28.6021,-81.8204,2
40.0008,-74.993,2
33.1613,-94.9717,2
44.861,-92.6248,2
34.85,-89.9922,2
37.7417,-121.131,2
33.799,-83.716,2
39.7994,-76.9642,2
38.6876,-121.4418,2
40.4744,-111.9381,2
42.6122,-73.6969,2
41.8045,-72.2552,2
51.2139,-102.4628,2
42.5379,-113.793,2
41.3118,-81.345,2
26.1467,-98.0559,2
44.5816,-92.6036,2
39.4738,-118.778,2
38.5974,-90.0053,2
33.3188,-96.7865,2
32.3277,-96.1287,2
40.6797,-75.5788,2
40.6136,-89.4669,2
41.3783,-74.6909,2
33.7777,-79.0111,2
44.2776,-88.2645,2
32.959,-96.8355,2
39.0802,-84.4518,2
36.0857,-79.2763,2
35.3136,-81.0072,2
33.6645,-83.9966,2
36.3567,-94.2971,2
42.0597,-72.499,2
27.1958,-80.2438,2
36.8865,-89.587,2
33.1421,-95.6124,2
30.45,-111.05,2
35.8407,-114.9257,2
38.5223,-89.1233,2
41.8439,-89.4794,2
45.5372,-122.3955,2
41.9151,-72.4485,2
42.5976,-82.882,2
41.4419,-81.853,2
37.9071,-121.6076,2
42.6529,-79.0063,2
35.1088,-80.6597,2
45.5612,-93.2283,2
40.281,-86.5213,2
42.2202,-71.2106,2
41.7443,-71.3145,2
41.8492,-87.8906,2
47.5124,-64.9101,2
33.6446,-86.6851,2
34.9877,-101.9178,2
41.2082,-112.054,2
45.5822,-122.3448,2
41.7403,-87.8067,2
38.9708,-90.9715,2
40.0324,-86.4551,2
41.5279,-87.424,2
33.7305,-84.917,2
41.6395,-70.8732,2
43.38,-84.6556,2
37.7562,-92.1274,2
30.3608,-89.165,2
28.9241,-81.9299,2
39.5146,-76.173,2
39.8403,-104.9655,2
41.5174,-71.2772,2
41.3629,-93.5652,2
35.5587,-77.0545,2
45.0333,-79.3,2
19.75,-96.8167,2
34.4398,-117.5248,2
30.3547,-97.9854,2
41.4976,-87.509,2
35.6907,-78.3749,2
30.5291,-86.4754,2
39.9094,-75.4312,2
38.959,-122.633,2
34.3989,-118.9181,2
21.0167,-102.1667,2
45.7092,-121.5258,2
44.4593,-87.9554,2
39.6567,-119.6695,2
41.5886,-71.0837,2
41.0675,-85.0175,2
20.6167,-99.1167,2
33.8835,-112.0858,2
40.7478,-73.084,2
42.9853,-73.7879,2
40.5822,-74.7796,2
32.5028,-86.3737,2
37.1503,-94.3225,2
44.25,-76.95,2
39.9947,-76.256,2
42.1039,-87.9267,2
36.2166,-121.133,2
25.8997,-80.2551,2
40.011,-82.7155,2
42.8667,-80.7333,2
25.7061,-80.353,2
20.3356,-98.2267,2
41.5621,-72.3475,2
42.9003,-85.7564,2
18.017,-94.38,2
47.3981,-92.9487,2
27.3092,-82.4788,2
33.6098,-117.7299,2
34.969,-78.9559,2
31.4525,-110.216,2
32.0036,-80.9752,2
40.2143,-75.289,2
43.1793,-78.9709,2
42.2652,-72.672,2
49.5258,-96.6839,2
40.8258,-77.9237,2
29.9921,-95.2655,2
34.2434,-111.3195,2
42.0465,-70.7139,2
40.8268,-73.6764,2
39.6063,-82.9334,2
42.0475,-72.5718,2
40.6308,-75.4834,2
40.6206,-103.1925,2
41.6091,-71.1741,2
40.621,-79.1513,2
33.8659,-84.6838,2
32.2937,-111.011,2
40.6203,-74.3135,2
39.1378,-77.7109,2
39.6152,-104.913,2
49.4433,-96.8492,2
42.8178,-71.6736,2
41.0918,-75.1031,2
54.5164,-128.5997,2
40.6323,-74.5146,2
40.8389,-73.0401,2
32.3208,-102.552,2
40.1286,-76.792,2
43.2651,-77.7968,2
35.9321,-89.9051,2
38.197,-85.8136,2
41.9945,-72.6789,2
43.7296,-98.0337,2
40.1308,-75.3795,2
36.0596,-79.3892,2
32.2687,-110.7437,2
39.6067,-75.8208,2
25.6415,-80.4,2
40.3556,-80.1618,2
32.9429,-96.3858,2
33.564,-84.4103,2
35.0004,-114.5748,2
42.9261,-112.4624,2
42.5816,-71.0876,2
41.6964,-93.0402,2
41.6787,-73.8028,2
39.7863,-77.722,2
36.8877,-94.8718,2
35.6863,-85.7812,2
44.6774,-75.0396,2
28.7014,-81.3487,2
38.6966,-90.3689,2
35.3113,-78.6129,2
47.1119,-88.5672,2
33.0092,-80.1078,2
43.194,-112.3455,2
34.1185,-83.9916,2
20.6167,-99.25,2
42.5824,-88.4281,2
39.2582,-84.7868,2
45.3243,-118.0865,2
41.4291,-71.4669,2
37.577,-77.3865,2
37.666,-77.4838,2
34.0474,-81.1434,2
29.9457,-93.9164,2
40.8098,-72.8479,2
41.2305,-80.4414,2
40.7358,-75.2211,2
18.6167,-101.6333,2
42.9391,-70.837,2
39.1065,-76.9993,2
33.4329,-86.0976,2
43.3223,-88.3782,2
34.1685,-84.4845,2
33.7488,-84.2598,2
41.8379,-71.3174,2
47.768,-116.8039,2
41.3695,-81.8151,2
38.314,-88.9174,2
40.3416,-75.2534,2
20.8333,-103.7167,2
40.2811,-75.9544,2
37.0528,-80.7624,2
43.0427,-85.6016,2
40.1322,-77.1641,2
43.2469,-73.6659,2
40.2639,-75.3929,2
40.7587,-74.9825,2
41.2592,-74.0112,2
20.3333,-99.2333,2
49.9292,-96.6939,2
42.4366,-82.8987,2
33.4237,-87.022,2
29.9122,-95.3785,2
41.1641,-87.8452,2
28.3793,-81.3903,2
36.7249,-120.0625,2
45.1671,-92.9588,2
39.2737,-77.2006,2
32.8169,-98.0776,2
41.4851,-81.9315,2
40.9627,-74.3041,2
16.3667,-94.2,2
20.1333,-97.5833,2
43.0922,-75.8794,2
47.0448,-122.3671,2
44.8905,-89.5487,2
34.8232,-102.4001,2
48.8333,-64.4833,2
40.7385,-82.7792,2
33.6363,-84.464,2
20.2167,-98.9167,2
34.0754,-80.9546,2
33.4504,-82.2073,2
28.9643,-98.4957,2
20.2528,-99.6433,2
38.3593,-98.8016,2
34.7837,-82.4027,2
39.3572,-76.4767,2
41.6992,-71.8987,2
42.8852,-73.2132,2
49.7667,-94.4833,2
26.9603,-82.3535,2
46.9063,-98.6936,2
42.9901,-70.9646,2
46.3115,-119.3998,2
40.6505,-111.502,2
28.0507,-82.6698,2
39.5383,-83.4279,2
42.3231,-71.6462,2
33.5961,-117.5862,2
42.08,-70.9399,2
40.1723,-75.0362,2
42.9117,-78.7044,2
40.4205,-120.6129,2
42.2787,-72.4004,2
42.4757,-70.9068,2
39.879,-84.193,2
40.1495,-75.1178,2
54.4642,-110.1825,2
38.7403,-104.784,2
39.7618,-75.1686,2
39.7157,-86.0871,2
31.452,-97.196,2
41.6474,-74.6745,2
35.1274,-118.4749,2
46.1856,-123.8053,2
20.1333,-98.6667,2
37.8546,-122.013,2
35.1267,-119.4242,2
48.8525,-122.5893,2
37.3875,-120.7248,2
42.8372,-88.7341,2
34.1971,-90.5729,2
27.8191,-82.7385,2
40.5903,-80.0999,2
41.0595,-74.1454,2
39.7353,-76.6967,2
32.8439,-116.7585,2
42.9894,-77.4277,2
39.011,-77.3013,2
42.8901,-97.3926,2
39.8936,-83.4376,2
42.5366,-88.1307,2
39.217,-76.6174,2
40.8692,-72.5227,2
37.3792,-89.6521,2
46.4,-63.7833,2
49.6733,-124.9022,2
32.8618,-90.4067,2
38.043,-85.5549,2
52.3083,-114.0964,2
31.9642,-95.2617,2
38.2969,-76.4949,2
39.8812,-77.601,2
41.6776,-93.7946,2
21.1452,-97.8558,2
30.1796,-81.7375,2
35.2651,-118.9159,2
37.6717,-92.6603,2
34.6568,-92.9644,2
31.1774,-81.3857,2
37.3446,-85.3511,2
22,-98.7833,2
41.44,-72.0167,2
38.8602,-86.4895,2
30.0918,-81.4097,2
43.0105,-78.8805,2
40.0221,-81.5868,2
42.1977,-71.445,2
33.1249,-86.745,2
41.8786,-72.3648,2
30.0964,-91.9963,2
32.9762,-96.3175,2
28.5473,-81.2956,2
34.3676,-80.0833,2
40.0949,-83.021,2
20.7667,-98.3333,2
40.4204,-80.2246,2
35.6011,-105.2206,2
35.1927,-79.404,2
40.2806,-76.6458,2
34.8802,-82.4653,2
30.8478,-88.1004,2
37.8209,-96.8614,2
30.3562,-97.5228,2
39.6874,-74.9786,2
42.127,-72.4308,2
33.5434,-111.9595,2
43.0701,-88.2411,2
39.7494,-77.558,2
40.2502,-75.0818,2
42.8076,-71.2994,2
30.5822,-87.2906,2
47.5163,-122.661,2
28.6619,-81.4443,2
34.7436,-87.6344,2
38.723,-90.2644,2
32.1576,-94.796,2
39.6581,-85.141,2
21.4053,-158.0318,2
40.5424,-74.3628,2
39.0168,-94.2085,2
28.8143,-81.6344,2
40.2165,-75.419,2
43.0667,-79.5667,2
42.4786,-76.3563,2
37.0047,-85.9263,2
40.8762,-74.218,2
40.5629,-74.714,2
42.5388,-82.9496,2
33.2172,-111.8695,2
34.9474,-88.5143,2
34.4391,-86.94,2
42.0352,-70.9424,2
48.85,-67.5333,2
28.0465,-82.291,2
42.1224,-70.8566,2
41.1601,-83.412,2
40.9175,-73.9531,2
50.5642,-111.8989,2
41.6042,-73.6945,2
40.2279,-80.1488,2
32.0442,-106.4061,2
34.6438,-86.0491,2
28.6271,-81.4354,2
29.7941,-90.8163,2
45.7617,-73.8204,2
38.5514,-91.0151,2
19.8667,-99.7333,2
40.5711,-74.6678,2
40.8197,-74.4287,2
40.863,-73.3642,2
45.0261,-93.3332,2
26.7529,-80.9399,2
30.4833,-109.4667,2
25.95,-100.1833,2
41.8433,-79.1445,2
44.9358,-91.3902,2
40.222,-74.591,2
46.3667,-79.9167,2
38.5355,-75.0984,2
39.6015,-75.7474,2
39.1551,-84.6359,2
30.3821,-87.2944,2
41.6254,-87.7243,2
38.9042,-76.8678,2
16.8,-95.1167,2
37.3434,-79.9535,2
16.5667,-97.65,2
36.3348,-92.3846,2
32.9242,-85.9361,2
34.2565,-80.6087,2
45.6369,-73.8,2
43.0709,-71.4365,2
46.3806,-120.3123,2
31.4508,-85.6473,2
31.5065,-82.8543,2
18.85,-99.85,2
44.7957,-74.2857,2
38.9306,-121.0821,2
37.9085,-122.5421,2
40.8033,-75.9344,2
48.8229,-72.2154,2
30.395,-86.4701,2
15.4556,-92.2794,2
37.7145,-121.087,2
36.103,-80.4164,2
38.8151,-77.296,2
40.0014,-75.7618,2
47.4174,-120.2822,2
42.4175,-88.0257,2
40.6895,-75.1821,2
33.6049,-83.8465,2
41.3179,-73.8007,2
32.2947,-81.2353,2
35.1578,-117.8721,2
36.3871,-105.5804,2
41.9312,-71.0436,2
41.3645,-72.7769,2
40.9541,-74.6593,2
26.109,-98.2463,2
38.5515,-76.0786,2
33.6678,-86.8069,2
42.4742,-88.0721,2
48.9578,-55.6633,2
41.7577,-74.0883,2
42.123,-75.9624,2
35.3242,-82.4576,2
17.5833,-95.8833,2
44.3981,-80.0742,2
29.5751,-95.0236,2
41.6178,-70.4908,2
30.2175,-92.3752,2
45.5981,-94.1539,2
42.9371,-88.0018,2
42.497,-71.2783,2
29.8785,-97.6831,2
40.9525,-81.5838,2
33.3255,-86.6299,2
42.9772,-85.0727,2
31.3414,-92.4096,2
26.516,-81.9601,2
33.744,-90.7285,2
40.3113,-79.5444,2
30.0502,-81.9011,2
20.3844,-98.9647,2
36.2438,-93.1198,2
41.5997,-87.0548,2
40.4777,-106.8243,2
42.7833,-82.35,2
43.1791,-77.9406,2
39.0608,-104.6752,2
34.4557,-85.6965,2
39.9384,-75.0117,2
27.3328,-82.4616,2
27.539,-80.3865,2
30.1348,-85.5568,2
45.4127,-122.5942,2
42.4029,-79.3534,2
43.1829,-89.4445,2
42.5244,-83.5346,2
29.9008,-90.3523,2
32.5975,-90.0317,2
33.5609,-86.2669,2
31.4046,-103.5057,2
30.3281,-89.3774,2
29.8472,-90.0069,2
39.5481,-76.1145,2
39.4461,-84.3666,2
40.1506,-75.3364,2
30.4709,-88.9011,2
33.9458,-81.0433,2
39.1207,-88.5508,2
39.9711,-111.7937,2
27.0729,-80.1425,2
42.0593,-71.638,2
27.5469,-81.8101,2
39.073,-77.0009,2
51.089,-115.359,2
41.3817,-74.3498,2
30.0292,-94.9038,2
36.3377,-79.6727,2
44.8856,-94.3768,2
33.9153,-84.8416,2
40.3878,-75.1164,2
42.1286,-71.8665,2
41.5036,-73.9655,2
42.6857,-70.8399,2
35.8613,-101.9642,2
26.4759,-97.7769,2
40.1089,-104.9694,2
32.8492,-104.4274,2
20.2231,-99.8147,2
41.488,-73.4882,2
44.1813,-94.0387,2
41.6335,-74.2654,2
41.7064,-70.1643,2
35.9485,-96.0052,2
41.4282,-79.7035,2
42.4119,-71.6888,2
39.6572,-74.7678,2
41.2827,-73.0272,2
35.2645,-114.0091,2
32.2631,-107.7525,2
43.6992,-85.4806,2
25.8195,-80.2894,2
29.693,-95.8792,2
41.6122,-72.6638,2
27.0434,-82.4152,2
44.4721,-88.0261,2
33.1778,-96.5044,2
43.4695,-89.7376,2
40.7875,-73.5416,2
52.7575,-108.2861,2
40.5768,-75.4535,2
45.8167,-77.1,2
33.8724,-117.4625,2
38.5649,-90.1792,2
39.8769,-74.9723,2
33.9434,-78.1366,2
30.061,-90.6928,2
30.3371,-81.4128,2
38.4482,-81.924,2
40.1812,-76.1811,2
34.1849,-118.7669,2
40.9033,-74.0955,2
31.9013,-81.3125,2
37.434,-77.6522,2
35.0135,-90.7931,2
34.5596,-117.9559,2
39.9659,-74.9643,2
42.3585,-71.3594,2
42.7336,-71.324,2
46.2853,-96.076,2
42.7382,-78.6373,2
46.55,-75.5,2
41.9278,-80.5685,2
39.8971,-75.3697,2
32.8908,-84.3271,2
51.0378,-113.4003,2
33.5806,-102.3636,2
27.5251,-82.575,2
34.7498,-77.3208,2
36.6554,-87.4658,2
42.1925,-71.7741,2
15.7463,-96.4652,2
44.4333,-81.3667,2
41.7248,-87.8281,2
40.4578,-80.1334,2
42.4261,-87.8584,2
30.6175,-86.9636,2
39.2825,-84.4071,2
40.2324,-74.2943,2
40.5744,-74.5011,2
55.7433,-97.8553,2
40.7386,-115.5971,2
40.8761,-73.1521,2
41.5696,-83.6636,2
38.0332,-84.9032,2
35.2439,-82.7264,2
18.5088,-96.9227,2
45.8833,-73.2833,2
21.2333,-98,2
43.0871,-77.0857,2
40.7092,-80.012,2
35.2571,-85.1739,2
39.419,-92.4365,2
41.5096,-82.9385,2
40.5632,-90.0409,2
21.4569,-158.1759,2
45.057,-93.0748,2
41.9666,-87.9807,2
41.3079,-81.6193,2
40.6996,-74.4034,2
38.5534,-89.916,2
40.3031,-88.1549,2
50.5808,-113.8744,2
40.2997,-76.8068,2
20.7278,-98.6289,2
39.0168,-77.5167,2
41.9862,-70.7482,2
38.6587,-87.1591,2
41.5732,-87.6899,2
39.604,-110.8004,2
26.7219,-81.4506,2
42.1351,-71.968,2
21.2167,-98.4,2
20.7833,-98.45,2
45.074,-83.4399,2
28.4968,-81.3316,2
38.8888,-76.789,2
40.9357,-72.9364,2
36.3367,-82.2369,2
42.2748,-88.1359,2
47.7574,-122.2865,2
36.0311,-120.1162,2
45.1865,-93.5783,2
44.4488,-95.7897,2
19.957,-104.268,2
27.2438,-80.2423,2
39.1549,-108.7307,2
28.8118,-82.5392,2
44.75,-79.5167,2
36.6127,-83.7227,2
32.5207,-96.7864,2
39.0817,-121.5549,2
34.2536,-116.7903,2
35.6774,-82.0013,2
40.5862,-124.1419,2
29.3892,-95.1005,2
35.1736,-106.6231,2
32.4934,-95.4069,2
40.8323,-74.243,2
39.8644,-84.3071,2
47.2784,-122.283,2
40.174,-80.2466,2
33.8503,-87.2708,2
40.7389,-74.3278,2
44.3622,-98.2102,2
46.4817,-84.3723,2
21.0128,-88.3047,2
37.6869,-97.1354,2
39.6666,-75.7153,2
40.2989,-79.9944,2
40.2989,-79.9944,2
33.8458,-84.1313,2
34.3962,-119.5118,2
19.9892,-99.4361,2
32.5506,-96.8548,2
40.1684,-83.0826,2
45.82,-73.9,2
41.5172,-81.4922,2
47.3024,-122.6391,2
38.9833,-76.804,2
41.8022,-87.9006,2
35.6136,-96.0069,2
30.8467,-93.2931,2
32.8955,-97.5379,2
39.992,-75.4106,2
32.2125,-82.4019,2
38.5507,-89.9859,2
30.424,-88.5289,2
40.2538,-103.7909,2
38.7566,-90.732,2
29.9593,-90.2202,2
43.0418,-77.093,2
43.1211,-76.3591,2
42.1535,-71.4291,2
45.1071,-93.2076,2
34.1373,-83.6021,2
46.05,-73.4667,2
40.6764,-74.4244,2
49.9728,-98.2919,2
19.2167,-98.85,2
42.6866,-83.1198,2
32.9942,-117.2575,2
40.8467,-73.1522,2
41.4816,-87.7387,2
40.3055,-75.359,2
33.7871,-118.3976,2
40.4491,-75.3362,2
47.7569,-122.1478,2
40.8575,-72.7915,2
40.3627,-83.763,2
37.3167,-79.2482,2
41.4735,-73.7319,2
41.4213,-88.2593,2
32.3557,-80.7029,2
42.9893,-89.5383,2
38.6176,-77.0077,2
39.8689,-84.3292,2
40.7275,-73.1861,2
44.3121,-94.4686,2
42.9894,-77.3087,2
38.7358,-77.1993,2
30.5833,-91.1581,2
18.0167,-96.9167,2
43.03,-81.08,2
41.3697,-87.4383,2
19.9675,-98.5178,2
33.3869,-110.7515,2
35.663,-81.2333,2
41.821,-88.1857,2
40.1346,-75.0542,2
45.2167,-76.2,2
39.7837,-75.6815,2
49.8353,-124.5247,2
32.5789,-97.235,2
45.2,-74.5833,2
48.2822,-116.5613,2
39.2679,-84.2731,2
39.4792,-84.462,2
32.9395,-111.5261,2
43.73,-80.95,2
26.8216,-80.0576,2
42.5297,-73.6858,2
40.6437,-80.0315,2
45.32,-73.75,2
42.9234,-89.2215,2
38.714,-77.1043,2
45.0833,-74.9667,2
41.4363,-81.5222,2
43.6281,-95.599,2
44.4614,-89.5383,2
39.4228,-86.4208,2
40.1885,-88.3904,2
39.9341,-105.1588,2
41.4313,-73.135,2
39.5309,-104.871,2
40.2502,-75.2405,2
41.6362,-71.5058,2
29.1656,-81.0056,2
45.73,-74.13,2
41.6441,-87.6365,2
30.2562,-94.2071,2
26.5504,-81.8679,2
43.186,-70.6661,2
33.5986,-86.4963,2
38.3714,-97.6605,2
52.4683,-113.7369,2
47.0955,-122.5672,2
35.4846,-80.8252,2
47.2309,-122.2832,2
44.6352,-88.0664,2
34.1224,-118.1132,2
39.9454,-76.7212,2
36.5883,-86.5194,2
44.0451,-75.7847,2
39.9633,-75.716,2
39.6733,-89.6938,2
40.2905,-75.7477,2
33.648,-117.3706,2
48.3761,-123.7378,2
40.9141,-77.7683,2
17.2536,-93.0093,2
32.6619,-97.2662,2
32.0217,-110.6937,2
26.5391,-81.9,2
55.7606,-120.2356,2
